#,Date-Time (CET/CEST),Temp,Light,Host Connected,Button Down,Button Up,End of File
515,07/13/2023 20:00:00,7.76,0.00,,,,
516,07/13/2023 21:00:00,7.55,0.00,,,,
517,07/13/2023 22:00:00,7.33,0.00,,,,
518,07/13/2023 23:00:00,7.12,0.00,,,,
519,07/14/2023 00:00:00,7.03,0.00,,,,
520,07/14/2023 01:00:00,6.86,0.00,,,,
521,07/14/2023 02:00:00,6.69,0.00,,,,
522,07/14/2023 03:00:00,6.65,0.00,,,,
523,07/14/2023 04:00:00,6.65,0.00,,,,
524,07/14/2023 05:00:00,6.56,0.00,,,,
525,07/14/2023 06:00:00,6.60,0.00,,,,
526,07/14/2023 07:00:00,6.82,0.00,,,,
527,07/14/2023 08:00:00,7.16,0.00,,,,
528,07/14/2023 09:00:00,7.55,0.00,,,,
529,07/14/2023 10:00:00,7.89,0.39,,,,
530,07/14/2023 11:00:00,8.28,0.39,,,,
531,07/14/2023 12:00:00,8.45,0.58,,,,
532,07/14/2023 13:00:00,8.62,0.19,,,,
533,07/14/2023 14:00:00,8.58,0.19,,,,
534,07/14/2023 15:00:00,8.53,0.00,,,,
535,07/14/2023 16:00:00,8.45,0.00,,,,
536,07/14/2023 17:00:00,8.28,0.00,,,,
537,07/14/2023 18:00:00,8.15,0.00,,,,
538,07/14/2023 19:00:00,8.02,0.00,,,,
539,07/14/2023 20:00:00,7.81,0.00,,,,
540,07/14/2023 21:00:00,7.59,0.00,,,,
541,07/14/2023 22:00:00,7.42,0.00,,,,
542,07/14/2023 23:00:00,7.29,0.00,,,,
543,07/15/2023 00:00:00,7.16,0.19,,,,
544,07/15/2023 01:00:00,7.03,0.00,,,,
545,07/15/2023 02:00:00,6.86,0.00,,,,
546,07/15/2023 03:00:00,6.82,0.00,,,,
547,07/15/2023 04:00:00,6.73,0.00,,,,
548,07/15/2023 05:00:00,6.82,0.00,,,,
549,07/15/2023 06:00:00,6.95,0.00,,,,
550,07/15/2023 07:00:00,7.12,0.00,,,,
551,07/15/2023 08:00:00,7.33,0.00,,,,
552,07/15/2023 09:00:00,7.46,0.00,,,,
553,07/15/2023 10:00:00,7.50,0.00,,,,
554,07/15/2023 11:00:00,7.42,0.00,,,,
555,07/15/2023 12:00:00,7.33,0.00,,,,
556,07/15/2023 13:00:00,7.29,0.00,,,,
557,07/15/2023 14:00:00,7.29,0.00,,,,
558,07/15/2023 15:00:00,7.25,0.00,,,,
559,07/15/2023 16:00:00,7.20,0.00,,,,
560,07/15/2023 17:00:00,7.08,0.00,,,,
561,07/15/2023 18:00:00,7.08,0.00,,,,
562,07/15/2023 19:00:00,7.03,0.00,,,,
563,07/15/2023 20:00:00,6.99,0.00,,,,
564,07/15/2023 21:00:00,6.99,0.00,,,,
565,07/15/2023 22:00:00,6.90,0.00,,,,
566,07/15/2023 23:00:00,6.82,0.00,,,,
567,07/16/2023 00:00:00,6.78,0.00,,,,
568,07/16/2023 01:00:00,6.69,0.00,,,,
569,07/16/2023 02:00:00,6.65,0.00,,,,
570,07/16/2023 03:00:00,6.69,0.00,,,,
571,07/16/2023 04:00:00,6.65,0.00,,,,
572,07/16/2023 05:00:00,6.69,0.00,,,,
573,07/16/2023 06:00:00,6.73,0.00,,,,
574,07/16/2023 07:00:00,6.78,0.00,,,,
575,07/16/2023 08:00:00,6.82,0.00,,,,
576,07/16/2023 09:00:00,6.82,0.00,,,,
577,07/16/2023 10:00:00,6.95,0.00,,,,
578,07/16/2023 11:00:00,6.99,0.00,,,,
579,07/16/2023 12:00:00,7.16,0.00,,,,
580,07/16/2023 13:00:00,7.33,0.00,,,,
581,07/16/2023 14:00:00,7.55,0.19,,,,
582,07/16/2023 15:00:00,7.81,0.19,,,,
583,07/16/2023 16:00:00,7.93,0.00,,,,
584,07/16/2023 17:00:00,7.93,0.00,,,,
585,07/16/2023 18:00:00,7.93,0.00,,,,
586,07/16/2023 19:00:00,7.89,0.00,,,,
587,07/16/2023 20:00:00,7.72,0.00,,,,
588,07/16/2023 21:00:00,7.50,0.00,,,,
589,07/16/2023 22:00:00,7.29,0.00,,,,
590,07/16/2023 23:00:00,7.12,0.00,,,,
591,07/17/2023 00:00:00,6.95,0.00,,,,
592,07/17/2023 01:00:00,6.86,0.00,,,,
593,07/17/2023 02:00:00,6.78,0.00,,,,
594,07/17/2023 03:00:00,6.69,0.00,,,,
595,07/17/2023 04:00:00,6.60,0.00,,,,
596,07/17/2023 05:00:00,6.65,0.00,,,,
597,07/17/2023 06:00:00,6.60,0.00,,,,
598,07/17/2023 07:00:00,6.65,0.00,,,,
599,07/17/2023 08:00:00,6.78,0.00,,,,
600,07/17/2023 09:00:00,6.90,0.00,,,,
601,07/17/2023 10:00:00,7.42,0.00,,,,
602,07/17/2023 11:00:00,7.81,0.00,,,,
603,07/17/2023 12:00:00,8.11,0.19,,,,
604,07/17/2023 13:00:00,8.23,0.00,,,,
605,07/17/2023 14:00:00,8.28,0.00,,,,
606,07/17/2023 15:00:00,8.28,0.00,,,,
607,07/17/2023 16:00:00,8.36,0.00,,,,
608,07/17/2023 17:00:00,8.41,0.00,,,,
609,07/17/2023 18:00:00,8.15,0.00,,,,
610,07/17/2023 19:00:00,8.15,0.00,,,,
611,07/17/2023 20:00:00,7.98,0.00,,,,
612,07/17/2023 21:00:00,7.81,0.00,,,,
613,07/17/2023 22:00:00,7.59,0.00,,,,
614,07/17/2023 23:00:00,7.38,0.00,,,,
615,07/18/2023 00:00:00,7.20,0.00,,,,
616,07/18/2023 01:00:00,7.03,0.00,,,,
617,07/18/2023 02:00:00,6.95,0.00,,,,
618,07/18/2023 03:00:00,6.90,0.00,,,,
619,07/18/2023 04:00:00,6.86,0.00,,,,
620,07/18/2023 05:00:00,6.82,0.00,,,,
621,07/18/2023 06:00:00,6.90,0.00,,,,
622,07/18/2023 07:00:00,7.08,0.00,,,,
623,07/18/2023 08:00:00,7.25,0.00,,,,
624,07/18/2023 09:00:00,7.46,0.00,,,,
625,07/18/2023 10:00:00,7.89,0.19,,,,
626,07/18/2023 11:00:00,8.11,0.00,,,,
627,07/18/2023 12:00:00,8.23,0.19,,,,
628,07/18/2023 13:00:00,8.41,0.00,,,,
629,07/18/2023 14:00:00,8.11,0.00,,,,
630,07/18/2023 15:00:00,7.93,0.00,,,,
631,07/18/2023 16:00:00,7.81,0.00,,,,
632,07/18/2023 17:00:00,7.72,0.00,,,,
633,07/18/2023 18:00:00,7.68,0.00,,,,
634,07/18/2023 19:00:00,7.63,0.00,,,,
635,07/18/2023 20:00:00,7.50,0.00,,,,
636,07/18/2023 21:00:00,7.42,0.00,,,,
637,07/18/2023 22:00:00,7.29,0.00,,,,
638,07/18/2023 23:00:00,7.20,0.00,,,,
639,07/19/2023 00:00:00,7.08,0.00,,,,
640,07/19/2023 01:00:00,6.99,0.00,,,,
641,07/19/2023 02:00:00,6.95,0.00,,,,
642,07/19/2023 03:00:00,6.90,0.00,,,,
643,07/19/2023 04:00:00,6.95,0.00,,,,
644,07/19/2023 05:00:00,6.95,0.00,,,,
645,07/19/2023 06:00:00,6.99,0.00,,,,
646,07/19/2023 07:00:00,6.99,0.00,,,,
647,07/19/2023 08:00:00,7.03,0.00,,,,
648,07/19/2023 09:00:00,7.03,0.00,,,,
649,07/19/2023 10:00:00,7.08,0.00,,,,
650,07/19/2023 11:00:00,7.12,0.00,,,,
651,07/19/2023 12:00:00,7.16,0.00,,,,
652,07/19/2023 13:00:00,7.12,0.00,,,,
653,07/19/2023 14:00:00,7.12,0.00,,,,
654,07/19/2023 15:00:00,7.20,0.00,,,,
655,07/19/2023 16:00:00,7.12,0.00,,,,
656,07/19/2023 17:00:00,7.08,0.00,,,,
657,07/19/2023 18:00:00,7.03,0.00,,,,
658,07/19/2023 19:00:00,6.95,0.00,,,,
659,07/19/2023 20:00:00,6.90,0.00,,,,
660,07/19/2023 21:00:00,6.82,0.00,,,,
661,07/19/2023 22:00:00,6.82,0.00,,,,
662,07/19/2023 23:00:00,6.69,0.00,,,,
663,07/20/2023 00:00:00,6.69,0.00,,,,
664,07/20/2023 01:00:00,6.69,0.19,,,,
665,07/20/2023 02:00:00,6.60,0.00,,,,
666,07/20/2023 03:00:00,6.65,0.00,,,,
667,07/20/2023 04:00:00,6.56,0.00,,,,
668,07/20/2023 05:00:00,6.56,0.00,,,,
669,07/20/2023 06:00:00,6.52,0.00,,,,
670,07/20/2023 07:00:00,6.52,0.00,,,,
671,07/20/2023 08:00:00,6.52,0.00,,,,
672,07/20/2023 09:00:00,6.52,0.00,,,,
673,07/20/2023 10:00:00,6.60,0.00,,,,
674,07/20/2023 11:00:00,6.60,0.00,,,,
675,07/20/2023 12:00:00,6.60,0.00,,,,
676,07/20/2023 13:00:00,6.69,0.00,,,,
677,07/20/2023 14:00:00,6.73,0.00,,,,
678,07/20/2023 15:00:00,6.73,0.00,,,,
679,07/20/2023 16:00:00,6.69,0.00,,,,
680,07/20/2023 17:00:00,6.69,0.00,,,,
681,07/20/2023 18:00:00,6.65,0.00,,,,
682,07/20/2023 19:00:00,6.60,0.00,,,,
683,07/20/2023 20:00:00,6.52,0.00,,,,
684,07/20/2023 21:00:00,6.52,0.00,,,,
685,07/20/2023 22:00:00,6.52,0.00,,,,
686,07/20/2023 23:00:00,6.48,0.00,,,,
687,07/21/2023 00:00:00,6.43,0.00,,,,
688,07/21/2023 01:00:00,6.39,0.00,,,,
689,07/21/2023 02:00:00,6.26,0.00,,,,
690,07/21/2023 03:00:00,6.17,0.00,,,,
691,07/21/2023 04:00:00,6.13,0.00,,,,
692,07/21/2023 05:00:00,6.17,0.00,,,,
693,07/21/2023 06:00:00,6.17,0.00,,,,
694,07/21/2023 07:00:00,6.39,0.00,,,,
695,07/21/2023 08:00:00,6.56,0.00,,,,
696,07/21/2023 09:00:00,6.73,0.00,,,,
697,07/21/2023 10:00:00,6.86,0.00,,,,
698,07/21/2023 11:00:00,6.95,0.00,,,,
699,07/21/2023 12:00:00,7.08,0.00,,,,
700,07/21/2023 13:00:00,7.20,0.00,,,,
701,07/21/2023 14:00:00,7.25,0.00,,,,
702,07/21/2023 15:00:00,7.25,0.00,,,,
703,07/21/2023 16:00:00,7.20,0.00,,,,
704,07/21/2023 17:00:00,7.29,0.00,,,,
705,07/21/2023 18:00:00,7.20,0.00,,,,
706,07/21/2023 19:00:00,7.03,0.00,,,,
707,07/21/2023 20:00:00,6.95,0.00,,,,
708,07/21/2023 21:00:00,6.86,0.00,,,,
709,07/21/2023 22:00:00,6.73,0.00,,,,
710,07/21/2023 23:00:00,6.56,0.00,,,,
711,07/22/2023 00:00:00,6.48,0.00,,,,
712,07/22/2023 01:00:00,6.39,0.00,,,,
713,07/22/2023 02:00:00,6.30,0.00,,,,
714,07/22/2023 03:00:00,6.26,0.00,,,,
715,07/22/2023 04:00:00,6.26,0.00,,,,
716,07/22/2023 05:00:00,6.39,0.00,,,,
717,07/22/2023 06:00:00,6.43,0.00,,,,
718,07/22/2023 07:00:00,6.60,0.00,,,,
719,07/22/2023 08:00:00,6.73,0.00,,,,
720,07/22/2023 09:00:00,6.86,0.00,,,,
721,07/22/2023 10:00:00,6.95,0.00,,,,
722,07/22/2023 11:00:00,7.03,0.00,,,,
723,07/22/2023 12:00:00,7.16,0.00,,,,
724,07/22/2023 13:00:00,7.20,0.00,,,,
725,07/22/2023 14:00:00,7.33,0.00,,,,
726,07/22/2023 15:00:00,7.29,0.00,,,,
727,07/22/2023 16:00:00,7.25,0.00,,,,
728,07/22/2023 17:00:00,7.08,0.00,,,,
729,07/22/2023 18:00:00,6.99,0.00,,,,
730,07/22/2023 19:00:00,6.86,0.00,,,,
731,07/22/2023 20:00:00,6.78,0.00,,,,
732,07/22/2023 21:00:00,6.60,0.00,,,,
733,07/22/2023 22:00:00,6.56,0.00,,,,
734,07/22/2023 23:00:00,6.48,0.00,,,,
735,07/23/2023 00:00:00,6.43,0.19,,,,
736,07/23/2023 01:00:00,6.35,0.00,,,,
737,07/23/2023 02:00:00,6.35,0.00,,,,
738,07/23/2023 03:00:00,6.35,0.00,,,,
739,07/23/2023 04:00:00,6.35,0.00,,,,
740,07/23/2023 05:00:00,6.39,0.00,,,,
741,07/23/2023 06:00:00,6.43,0.00,,,,
742,07/23/2023 07:00:00,6.43,0.00,,,,
743,07/23/2023 08:00:00,6.48,0.00,,,,
744,07/23/2023 09:00:00,6.56,0.00,,,,
745,07/23/2023 10:00:00,6.73,0.19,,,,
746,07/23/2023 11:00:00,6.82,0.00,,,,
747,07/23/2023 12:00:00,6.99,0.00,,,,
748,07/23/2023 13:00:00,7.12,0.00,,,,
749,07/23/2023 14:00:00,7.16,0.00,,,,
750,07/23/2023 15:00:00,7.20,0.00,,,,
751,07/23/2023 16:00:00,7.12,0.00,,,,
752,07/23/2023 17:00:00,6.99,0.00,,,,
753,07/23/2023 18:00:00,6.90,0.00,,,,
754,07/23/2023 19:00:00,6.78,0.00,,,,
755,07/23/2023 20:00:00,6.69,0.00,,,,
756,07/23/2023 21:00:00,6.56,0.00,,,,
757,07/23/2023 22:00:00,6.52,0.00,,,,
758,07/23/2023 23:00:00,6.43,0.00,,,,
759,07/24/2023 00:00:00,6.35,0.00,,,,
760,07/24/2023 01:00:00,6.30,0.00,,,,
761,07/24/2023 02:00:00,6.35,0.00,,,,
762,07/24/2023 03:00:00,6.30,0.00,,,,
763,07/24/2023 04:00:00,6.26,0.00,,,,
764,07/24/2023 05:00:00,6.26,0.00,,,,
765,07/24/2023 06:00:00,6.26,0.00,,,,
766,07/24/2023 07:00:00,6.30,0.00,,,,
767,07/24/2023 08:00:00,6.30,0.00,,,,
768,07/24/2023 09:00:00,6.35,0.00,,,,
769,07/24/2023 10:00:00,6.39,0.00,,,,
770,07/24/2023 11:00:00,6.39,0.00,,,,
771,07/24/2023 12:00:00,6.48,0.00,,,,
772,07/24/2023 13:00:00,6.60,0.00,,,,
773,07/24/2023 14:00:00,6.65,0.00,,,,
774,07/24/2023 15:00:00,6.73,0.00,,,,
775,07/24/2023 16:00:00,6.78,0.00,,,,
776,07/24/2023 17:00:00,6.86,0.00,,,,
777,07/24/2023 18:00:00,6.69,0.00,,,,
778,07/24/2023 19:00:00,6.73,0.00,,,,
779,07/24/2023 20:00:00,6.60,0.00,,,,
780,07/24/2023 21:00:00,6.56,0.00,,,,
781,07/24/2023 22:00:00,6.48,0.00,,,,
782,07/24/2023 23:00:00,6.39,0.00,,,,
783,07/25/2023 00:00:00,6.30,0.00,,,,
784,07/25/2023 01:00:00,6.30,0.00,,,,
785,07/25/2023 02:00:00,6.22,0.00,,,,
786,07/25/2023 03:00:00,6.22,0.00,,,,
787,07/25/2023 04:00:00,6.17,0.00,,,,
788,07/25/2023 05:00:00,6.17,0.00,,,,
789,07/25/2023 06:00:00,6.17,0.00,,,,
790,07/25/2023 07:00:00,6.26,0.00,,,,
791,07/25/2023 08:00:00,6.26,0.00,,,,
792,07/25/2023 09:00:00,6.39,0.00,,,,
793,07/25/2023 10:00:00,6.43,0.00,,,,
794,07/25/2023 11:00:00,6.52,0.00,,,,
795,07/25/2023 12:00:00,6.56,0.00,,,,
796,07/25/2023 13:00:00,6.60,0.00,,,,
797,07/25/2023 14:00:00,6.82,0.00,,,,
798,07/25/2023 15:00:00,7.16,0.00,,,,
799,07/25/2023 16:00:00,7.25,0.00,,,,
800,07/25/2023 17:00:00,7.20,0.00,,,,
801,07/25/2023 18:00:00,7.12,0.00,,,,
802,07/25/2023 19:00:00,6.90,0.00,,,,
803,07/25/2023 20:00:00,6.73,0.00,,,,
804,07/25/2023 21:00:00,6.60,0.00,,,,
805,07/25/2023 22:00:00,6.48,0.00,,,,
806,07/25/2023 23:00:00,6.35,0.19,,,,
807,07/26/2023 00:00:00,6.22,0.00,,,,
808,07/26/2023 01:00:00,6.17,0.00,,,,
809,07/26/2023 02:00:00,6.17,0.00,,,,
810,07/26/2023 03:00:00,6.05,0.00,,,,
811,07/26/2023 04:00:00,6.09,0.00,,,,
812,07/26/2023 05:00:00,6.13,0.00,,,,
813,07/26/2023 06:00:00,6.17,0.00,,,,
814,07/26/2023 07:00:00,6.22,0.00,,,,
815,07/26/2023 08:00:00,6.39,0.00,,,,
816,07/26/2023 09:00:00,6.52,0.00,,,,
817,07/26/2023 10:00:00,6.78,0.00,,,,
818,07/26/2023 11:00:00,6.86,0.00,,,,
819,07/26/2023 12:00:00,7.16,0.00,,,,
820,07/26/2023 13:00:00,7.29,0.00,,,,
821,07/26/2023 14:00:00,7.33,0.00,,,,
822,07/26/2023 15:00:00,7.50,0.00,,,,
823,07/26/2023 16:00:00,7.63,0.00,,,,
824,07/26/2023 17:00:00,7.81,0.00,,,,
825,07/26/2023 18:00:00,7.72,0.00,,,,
826,07/26/2023 19:00:00,7.50,0.00,,,,
827,07/26/2023 20:00:00,7.25,0.00,,,,
828,07/26/2023 21:00:00,7.08,0.00,,,,
829,07/26/2023 22:00:00,6.90,0.00,,,,
830,07/26/2023 23:00:00,6.69,0.00,,,,
831,07/27/2023 00:00:00,6.52,0.00,,,,
832,07/27/2023 01:00:00,6.35,0.00,,,,
833,07/27/2023 02:00:00,6.30,0.00,,,,
834,07/27/2023 03:00:00,6.26,0.00,,,,
835,07/27/2023 04:00:00,6.26,0.00,,,,
836,07/27/2023 05:00:00,6.30,0.00,,,,
837,07/27/2023 06:00:00,6.30,0.00,,,,
838,07/27/2023 07:00:00,6.48,0.00,,,,
839,07/27/2023 08:00:00,6.69,0.00,,,,
840,07/27/2023 09:00:00,6.90,0.00,,,,
841,07/27/2023 10:00:00,7.25,0.00,,,,
842,07/27/2023 11:00:00,7.59,0.00,,,,
843,07/27/2023 12:00:00,7.76,0.00,,,,
844,07/27/2023 13:00:00,7.89,0.00,,,,
845,07/27/2023 14:00:00,8.19,0.00,,,,
846,07/27/2023 15:00:00,8.45,0.00,,,,
847,07/27/2023 16:00:00,8.19,0.00,,,,
848,07/27/2023 17:00:00,7.98,0.00,,,,
849,07/27/2023 18:00:00,7.76,0.00,,,,
850,07/27/2023 19:00:00,7.76,0.00,,,,
851,07/27/2023 20:00:00,7.46,0.00,,,,
852,07/27/2023 21:00:00,7.25,0.00,,,,
853,07/27/2023 22:00:00,6.99,0.00,,,,
854,07/27/2023 23:00:00,6.78,0.00,,,,
855,07/28/2023 00:00:00,6.48,0.00,,,,
856,07/28/2023 01:00:00,6.43,0.00,,,,
857,07/28/2023 02:00:00,6.35,0.00,,,,
858,07/28/2023 03:00:00,6.30,0.00,,,,
859,07/28/2023 04:00:00,6.30,0.00,,,,
860,07/28/2023 05:00:00,6.26,0.00,,,,
861,07/28/2023 06:00:00,6.30,0.00,,,,
862,07/28/2023 07:00:00,6.52,0.00,,,,
863,07/28/2023 08:00:00,6.95,0.00,,,,
864,07/28/2023 09:00:00,7.50,0.00,,,,
865,07/28/2023 10:00:00,8.06,0.19,,,,
866,07/28/2023 11:00:00,8.53,0.19,,,,
867,07/28/2023 12:00:00,9.01,0.19,,,,
868,07/28/2023 13:00:00,9.44,0.19,,,,
869,07/28/2023 14:00:00,9.52,0.00,,,,
870,07/28/2023 15:00:00,9.65,0.00,,,,
871,07/28/2023 16:00:00,9.61,0.00,,,,
872,07/28/2023 17:00:00,9.35,0.00,,,,
873,07/28/2023 18:00:00,8.92,0.00,,,,
874,07/28/2023 19:00:00,8.66,0.00,,,,
875,07/28/2023 20:00:00,8.23,0.00,,,,
876,07/28/2023 21:00:00,7.93,0.00,,,,
877,07/28/2023 22:00:00,7.55,0.00,,,,
878,07/28/2023 23:00:00,7.20,0.00,,,,
879,07/29/2023 00:00:00,6.90,0.00,,,,
880,07/29/2023 01:00:00,6.65,0.00,,,,
881,07/29/2023 02:00:00,6.52,0.00,,,,
882,07/29/2023 03:00:00,6.39,0.00,,,,
883,07/29/2023 04:00:00,6.39,0.00,,,,
884,07/29/2023 05:00:00,6.48,0.00,,,,
885,07/29/2023 06:00:00,6.56,0.00,,,,
886,07/29/2023 07:00:00,6.86,0.00,,,,
887,07/29/2023 08:00:00,7.12,0.00,,,,
888,07/29/2023 09:00:00,7.29,0.00,,,,
889,07/29/2023 10:00:00,7.38,0.00,,,,
890,07/29/2023 11:00:00,7.25,0.00,,,,
891,07/29/2023 12:00:00,7.16,0.00,,,,
892,07/29/2023 13:00:00,7.08,0.00,,,,
893,07/29/2023 14:00:00,6.99,0.00,,,,
894,07/29/2023 15:00:00,7.03,0.00,,,,
895,07/29/2023 16:00:00,7.12,0.00,,,,
896,07/29/2023 17:00:00,7.08,0.00,,,,
897,07/29/2023 18:00:00,7.03,0.00,,,,
898,07/29/2023 19:00:00,6.95,0.00,,,,
899,07/29/2023 20:00:00,6.82,0.00,,,,
900,07/29/2023 21:00:00,6.73,0.00,,,,
901,07/29/2023 22:00:00,6.69,0.00,,,,
902,07/29/2023 23:00:00,6.65,0.00,,,,
903,07/30/2023 00:00:00,6.52,0.00,,,,
904,07/30/2023 01:00:00,6.52,0.00,,,,
905,07/30/2023 02:00:00,6.52,0.00,,,,
906,07/30/2023 03:00:00,6.48,0.00,,,,
907,07/30/2023 04:00:00,6.48,0.00,,,,
908,07/30/2023 05:00:00,6.48,0.00,,,,
909,07/30/2023 06:00:00,6.43,0.00,,,,
910,07/30/2023 07:00:00,6.52,0.00,,,,
911,07/30/2023 08:00:00,6.60,0.00,,,,
912,07/30/2023 09:00:00,6.65,0.00,,,,
913,07/30/2023 10:00:00,6.90,0.00,,,,
914,07/30/2023 11:00:00,7.16,0.00,,,,
915,07/30/2023 12:00:00,7.25,0.00,,,,
916,07/30/2023 13:00:00,7.38,0.00,,,,
917,07/30/2023 14:00:00,7.59,0.39,,,,
918,07/30/2023 15:00:00,8.02,0.00,,,,
919,07/30/2023 16:00:00,8.15,0.00,,,,
920,07/30/2023 17:00:00,8.06,0.00,,,,
921,07/30/2023 18:00:00,7.93,0.00,,,,
922,07/30/2023 19:00:00,7.72,0.00,,,,
923,07/30/2023 20:00:00,7.46,0.00,,,,
924,07/30/2023 21:00:00,7.25,0.00,,,,
925,07/30/2023 22:00:00,7.08,0.00,,,,
926,07/30/2023 23:00:00,6.95,0.00,,,,
927,07/31/2023 00:00:00,6.78,0.19,,,,
928,07/31/2023 01:00:00,6.60,0.00,,,,
929,07/31/2023 02:00:00,6.56,0.00,,,,
930,07/31/2023 03:00:00,6.48,0.00,,,,
931,07/31/2023 04:00:00,6.56,0.00,,,,
932,07/31/2023 05:00:00,6.69,0.00,,,,
933,07/31/2023 06:00:00,6.73,0.00,,,,
934,07/31/2023 07:00:00,6.82,0.00,,,,
935,07/31/2023 08:00:00,6.90,0.00,,,,
936,07/31/2023 09:00:00,7.25,0.00,,,,
937,07/31/2023 10:00:00,7.46,0.19,,,,
938,07/31/2023 11:00:00,7.68,0.00,,,,
939,07/31/2023 12:00:00,7.76,0.00,,,,
940,07/31/2023 13:00:00,7.76,0.00,,,,
941,07/31/2023 14:00:00,8.06,0.00,,,,
942,07/31/2023 15:00:00,8.66,0.00,,,,
943,07/31/2023 16:00:00,8.75,0.00,,,,
944,07/31/2023 17:00:00,8.62,0.00,,,,
945,07/31/2023 18:00:00,8.41,0.00,,,,
946,07/31/2023 19:00:00,8.06,0.00,,,,
947,07/31/2023 20:00:00,7.85,0.19,,,,
948,07/31/2023 21:00:00,7.50,0.00,,,,
949,07/31/2023 22:00:00,7.29,0.00,,,,
950,07/31/2023 23:00:00,7.08,0.00,,,,
951,08/01/2023 00:00:00,6.90,0.00,,,,
952,08/01/2023 01:00:00,6.82,0.00,,,,
953,08/01/2023 02:00:00,6.65,0.00,,,,
954,08/01/2023 03:00:00,6.60,0.00,,,,
955,08/01/2023 04:00:00,6.52,0.00,,,,
956,08/01/2023 05:00:00,6.43,0.00,,,,
957,08/01/2023 06:00:00,6.52,0.19,,,,
958,08/01/2023 07:00:00,6.60,0.00,,,,
959,08/01/2023 08:00:00,6.65,0.00,,,,
960,08/01/2023 09:00:00,6.65,0.00,,,,
961,08/01/2023 10:00:00,6.60,0.00,,,,
962,08/01/2023 11:00:00,6.69,0.00,,,,
963,08/01/2023 12:00:00,6.69,0.00,,,,
964,08/01/2023 13:00:00,6.73,0.00,,,,
965,08/01/2023 14:00:00,6.73,0.00,,,,
966,08/01/2023 15:00:00,6.90,0.00,,,,
967,08/01/2023 16:00:00,6.99,0.00,,,,
968,08/01/2023 17:00:00,7.03,0.00,,,,
969,08/01/2023 18:00:00,7.03,0.00,,,,
970,08/01/2023 19:00:00,7.12,0.00,,,,
971,08/01/2023 20:00:00,7.12,0.00,,,,
972,08/01/2023 21:00:00,6.99,0.00,,,,
973,08/01/2023 22:00:00,6.78,0.00,,,,
974,08/01/2023 23:00:00,6.73,0.00,,,,
975,08/02/2023 00:00:00,6.69,0.00,,,,
976,08/02/2023 01:00:00,6.60,0.00,,,,
977,08/02/2023 02:00:00,6.48,0.00,,,,
978,08/02/2023 03:00:00,6.43,0.00,,,,
979,08/02/2023 04:00:00,6.43,0.00,,,,
980,08/02/2023 05:00:00,6.56,0.00,,,,
981,08/02/2023 06:00:00,6.60,0.00,,,,
982,08/02/2023 07:00:00,6.69,0.00,,,,
983,08/02/2023 08:00:00,6.78,0.00,,,,
984,08/02/2023 09:00:00,6.99,0.00,,,,
985,08/02/2023 10:00:00,7.81,0.19,,,,
986,08/02/2023 11:00:00,8.53,0.39,,,,
987,08/02/2023 12:00:00,9.01,0.19,,,,
988,08/02/2023 13:00:00,9.44,0.19,,,,
989,08/02/2023 14:00:00,9.52,0.00,,,,
990,08/02/2023 15:00:00,9.86,0.00,,,,
991,08/02/2023 16:00:00,9.86,0.00,,,,
992,08/02/2023 17:00:00,9.52,0.00,,,,
993,08/02/2023 18:00:00,9.14,0.00,,,,
994,08/02/2023 19:00:00,8.92,0.00,,,,
995,08/02/2023 20:00:00,8.53,0.00,,,,
996,08/02/2023 21:00:00,8.11,0.00,,,,
997,08/02/2023 22:00:00,7.72,0.00,,,,
998,08/02/2023 23:00:00,7.33,0.00,,,,
999,08/03/2023 00:00:00,6.99,0.00,,,,
1000,08/03/2023 01:00:00,6.82,0.00,,,,
1001,08/03/2023 02:00:00,6.65,0.00,,,,
1002,08/03/2023 03:00:00,6.48,0.00,,,,
1003,08/03/2023 04:00:00,6.39,0.00,,,,
1004,08/03/2023 05:00:00,6.39,0.00,,,,
1005,08/03/2023 06:00:00,6.52,0.00,,,,
1006,08/03/2023 07:00:00,7.08,0.00,,,,
1007,08/03/2023 08:00:00,7.72,0.00,,,,
1008,08/03/2023 09:00:00,8.45,0.00,,,,
1009,08/03/2023 10:00:00,9.09,0.19,,,,
1010,08/03/2023 11:00:00,9.61,0.19,,,,
1011,08/03/2023 12:00:00,9.99,0.19,,,,
1012,08/03/2023 13:00:00,10.25,0.19,,,,
1013,08/03/2023 14:00:00,10.46,0.00,,,,
1014,08/03/2023 15:00:00,10.55,0.00,,,,
1015,08/03/2023 16:00:00,9.99,0.00,,,,
1016,08/03/2023 17:00:00,9.35,0.00,,,,
1017,08/03/2023 18:00:00,9.05,0.00,,,,
1018,08/03/2023 19:00:00,8.83,0.00,,,,
1019,08/03/2023 20:00:00,8.71,0.00,,,,
1020,08/03/2023 21:00:00,8.41,0.00,,,,
1021,08/03/2023 22:00:00,8.02,0.00,,,,
1022,08/03/2023 23:00:00,7.68,0.00,,,,
1023,08/04/2023 00:00:00,7.33,0.00,,,,
1024,08/04/2023 01:00:00,7.25,0.00,,,,
1025,08/04/2023 02:00:00,7.16,0.00,,,,
1026,08/04/2023 03:00:00,7.16,0.00,,,,
1027,08/04/2023 04:00:00,7.20,0.19,,,,
1028,08/04/2023 05:00:00,7.29,0.00,,,,
1029,08/04/2023 06:00:00,7.33,0.00,,,,
