#,Date-Time (CET/CEST),Temp,Light,Host Connected,Button Down,Button Up,End of File
1,06/22/2023 10:50:07,,,Logged,,,
2,07/01/2023 08:00:00,12.40,10.25,,,,
3,07/01/2023 09:00:00,11.28,0.85,,,,
4,07/01/2023 10:00:00,13.08,1937.28,,,,
5,07/01/2023 11:00:00,14.93,4998.40,,,,
6,07/01/2023 12:00:00,12.31,3.69,,,,
7,07/01/2023 13:00:00,12.14,7.82,,,,
8,07/01/2023 14:00:00,14.03,177.20,,,,
9,07/01/2023 15:00:00,13.64,33.32,,,,
10,07/01/2023 16:00:00,12.31,3.48,,,,
11,07/01/2023 17:00:00,9.09,53.08,,,,
12,07/01/2023 18:00:00,7.63,199.44,,,,
13,07/01/2023 19:00:00,7.59,156.20,,,,
14,07/01/2023 20:00:00,5.83,0.00,,,,
15,07/01/2023 21:00:00,5.57,26.30,,,,
16,07/01/2023 22:00:00,6.22,17.25,,,,
17,07/01/2023 23:00:00,6.05,16.39,,,,
18,07/02/2023 00:00:00,5.83,18.96,,,,
19,07/02/2023 01:00:00,5.49,7.98,,,,
20,07/02/2023 02:00:00,5.40,19.42,,,,
21,07/02/2023 03:00:00,5.75,56.56,,,,
22,07/02/2023 04:00:00,6.26,50.02,,,,
23,07/02/2023 05:00:00,6.60,64.34,,,,
24,07/02/2023 06:00:00,7.33,100.16,,,,
25,07/02/2023 07:00:00,7.46,65.20,,,,
26,07/02/2023 08:00:00,6.73,47.02,,,,
27,07/02/2023 09:00:00,6.09,538.72,,,,
28,07/02/2023 10:00:00,7.76,353.12,,,,
29,07/02/2023 11:00:00,9.78,87.20,,,,
30,07/02/2023 12:00:00,14.24,1527.04,,,,
31,07/02/2023 13:00:00,16.90,48.16,,,,
32,07/02/2023 14:00:00,16.13,48.64,,,,
33,07/02/2023 15:00:00,12.22,6.75,,,,
34,07/02/2023 16:00:00,9.82,3.05,,,,
35,07/02/2023 17:00:00,8.45,26.35,,,,
36,07/02/2023 18:00:00,8.15,437.60,,,,
37,07/02/2023 19:00:00,6.99,0.21,,,,
38,07/02/2023 20:00:00,7.81,1.98,,,,
39,07/02/2023 21:00:00,7.76,65.08,,,,
40,07/02/2023 22:00:00,7.25,0.85,,,,
41,07/02/2023 23:00:00,6.86,0.00,,,,
42,07/03/2023 00:00:00,8.19,0.00,,,,
43,07/03/2023 01:00:00,8.15,0.00,,,,
44,07/03/2023 02:00:00,7.76,0.00,,,,
45,07/03/2023 03:00:00,7.68,0.00,,,,
46,07/03/2023 04:00:00,7.63,0.00,,,,
47,07/03/2023 05:00:00,8.41,0.00,,,,
48,07/03/2023 06:00:00,9.78,0.00,,,,
49,07/03/2023 07:00:00,10.68,0.00,,,,
50,07/03/2023 08:00:00,11.49,0.00,,,,
51,07/03/2023 09:00:00,14.37,0.42,,,,
52,07/03/2023 10:00:00,12.57,6.34,,,,
53,07/03/2023 11:00:00,12.57,18.80,,,,
54,07/03/2023 12:00:00,13.00,2.59,,,,
55,07/03/2023 13:00:00,13.08,3.02,,,,
56,07/03/2023 14:00:00,12.74,3.05,,,,
57,07/03/2023 15:00:00,12.61,5.43,,,,
58,07/03/2023 16:00:00,12.44,0.00,,,,
59,07/03/2023 17:00:00,10.94,0.00,,,,
60,07/03/2023 18:00:00,11.15,0.00,,,,
61,07/03/2023 19:00:00,10.51,13.39,,,,
62,07/03/2023 20:00:00,9.56,4.31,,,,
63,07/03/2023 21:00:00,8.96,6.69,,,,
64,07/03/2023 22:00:00,8.58,3.64,,,,
65,07/03/2023 23:00:00,9.65,38.41,,,,
66,07/04/2023 00:00:00,12.57,1.71,,,,
67,07/04/2023 01:00:00,11.62,1.71,,,,
68,07/04/2023 02:00:00,10.38,3.00,,,,
69,07/04/2023 03:00:00,9.48,2.35,,,,
70,07/04/2023 04:00:00,9.18,5.62,,,,
71,07/04/2023 05:00:00,9.14,9.08,,,,
72,07/04/2023 06:00:00,9.48,26.41,,,,
73,07/04/2023 07:00:00,10.55,24.21,,,,
74,07/04/2023 08:00:00,11.37,49.34,,,,
75,07/04/2023 09:00:00,12.27,50.62,,,,
76,07/04/2023 10:00:00,12.82,40.71,,,,
77,07/04/2023 11:00:00,12.87,32.89,,,,
78,07/04/2023 12:00:00,12.44,20.76,,,,
79,07/04/2023 13:00:00,12.61,26.35,,,,
80,07/04/2023 14:00:00,15.10,104.68,,,,
81,07/04/2023 15:00:00,14.24,0.00,,,,
82,07/04/2023 16:00:00,12.70,0.00,,,,
83,07/04/2023 17:00:00,11.75,0.00,,,,
84,07/04/2023 18:00:00,11.79,0.21,,,,
85,07/04/2023 19:00:00,12.01,2.35,,,,
86,07/04/2023 20:00:00,12.35,0.00,,,,
87,07/04/2023 21:00:00,12.78,0.00,,,,
88,07/04/2023 22:00:00,13.17,12.72,,,,
89,07/04/2023 23:00:00,11.67,12.93,,,,
90,07/05/2023 00:00:00,10.68,0.00,,,,
91,07/05/2023 01:00:00,9.95,0.00,,,,
92,07/05/2023 02:00:00,9.48,0.00,,,,
93,07/05/2023 03:00:00,9.22,0.00,,,,
94,07/05/2023 04:00:00,8.96,0.00,,,,
95,07/05/2023 05:00:00,8.79,0.21,,,,
96,07/05/2023 06:00:00,8.75,0.85,,,,
97,07/05/2023 07:00:00,8.79,0.64,,,,
98,07/05/2023 08:00:00,9.05,132.96,,,,
99,07/05/2023 09:00:00,9.48,24.64,,,,
100,07/05/2023 10:00:00,9.35,261.60,,,,
101,07/05/2023 11:00:00,9.69,487.68,,,,
102,07/05/2023 12:00:00,11.02,956.48,,,,
103,07/05/2023 13:00:00,12.05,549.76,,,,
104,07/05/2023 14:00:00,11.49,564.80,,,,
105,07/05/2023 15:00:00,11.97,290.16,,,,
106,07/05/2023 16:00:00,10.55,252.80,,,,
107,07/05/2023 17:00:00,9.82,163.16,,,,
108,07/05/2023 18:00:00,9.65,637.28,,,,
109,07/05/2023 19:00:00,8.71,264.16,,,,
110,07/05/2023 20:00:00,8.36,176.08,,,,
111,07/05/2023 21:00:00,8.15,124.28,,,,
112,07/05/2023 22:00:00,9.18,0.00,,,,
113,07/05/2023 23:00:00,8.88,0.00,,,,
114,07/06/2023 00:00:00,8.45,0.00,,,,
115,07/06/2023 01:00:00,8.11,0.00,,,,
116,07/06/2023 02:00:00,7.76,0.00,,,,
117,07/06/2023 03:00:00,7.55,0.00,,,,
118,07/06/2023 04:00:00,7.38,0.00,,,,
119,07/06/2023 05:00:00,7.29,0.00,,,,
120,07/06/2023 06:00:00,7.20,0.00,,,,
121,07/06/2023 07:00:00,7.33,0.00,,,,
122,07/06/2023 08:00:00,7.55,0.00,,,,
123,07/06/2023 09:00:00,7.68,0.00,,,,
124,07/06/2023 10:00:00,9.01,0.42,,,,
125,07/06/2023 11:00:00,9.48,1.95,,,,
126,07/06/2023 12:00:00,10.25,5.46,,,,
127,07/06/2023 13:00:00,11.88,0.85,,,,
128,07/06/2023 14:00:00,10.98,1.31,,,,
129,07/06/2023 15:00:00,10.94,11.38,,,,
130,07/06/2023 16:00:00,10.64,32.03,,,,
131,07/06/2023 17:00:00,10.34,0.00,,,,
132,07/06/2023 18:00:00,10.34,0.64,,,,
133,07/06/2023 19:00:00,9.18,0.00,,,,
134,07/06/2023 20:00:00,8.41,0.00,,,,
135,07/06/2023 21:00:00,9.31,0.00,,,,
136,07/06/2023 22:00:00,10.81,0.00,,,,
137,07/06/2023 23:00:00,10.08,15.77,,,,
138,07/07/2023 00:00:00,6.90,0.00,,,,
139,07/07/2023 01:00:00,6.73,0.00,,,,
140,07/07/2023 02:00:00,6.56,0.00,,,,
141,07/07/2023 03:00:00,6.60,0.00,,,,
142,07/07/2023 04:00:00,6.65,0.00,,,,
143,07/07/2023 05:00:00,6.65,0.00,,,,
144,07/07/2023 06:00:00,6.78,0.00,,,,
145,07/07/2023 07:00:00,6.99,0.00,,,,
146,07/07/2023 08:00:00,7.03,0.00,,,,
147,07/07/2023 09:00:00,7.85,5.03,,,,
148,07/07/2023 10:00:00,8.23,2.16,,,,
149,07/07/2023 11:00:00,8.19,3.50,,,,
150,07/07/2023 12:00:00,12.35,4220.16,,,,
151,07/07/2023 13:00:00,28.44,6307.84,,,,
152,07/07/2023 14:00:00,6.69,976.96,,,,
153,07/07/2023 15:00:00,6.52,939.20,,,,
154,07/07/2023 16:00:00,6.17,832.96,,,,
155,07/07/2023 17:00:00,5.75,774.72,,,,
156,07/07/2023 18:00:00,5.19,676.48,,,,
157,07/07/2023 19:00:00,4.72,627.36,,,,
158,07/07/2023 20:00:00,4.16,601.28,,,,
159,07/07/2023 21:00:00,3.77,473.60,,,,
160,07/07/2023 22:00:00,3.39,318.80,,,,
161,07/07/2023 23:00:00,3.00,222.40,,,,
162,07/08/2023 00:00:00,2.79,175.92,,,,
163,07/08/2023 01:00:00,2.66,238.88,,,,
164,07/08/2023 02:00:00,2.66,384.64,,,,
165,07/08/2023 03:00:00,2.83,1806.08,,,,
166,07/08/2023 04:00:00,3.13,1782.40,,,,
167,07/08/2023 05:00:00,3.39,786.88,,,,
168,07/08/2023 06:00:00,3.60,1498.88,,,,
169,07/08/2023 07:00:00,4.07,1480.96,,,,
170,07/08/2023 08:00:00,4.37,1124.48,,,,
171,07/08/2023 09:00:00,4.46,723.20,,,,
172,07/08/2023 10:00:00,4.29,758.08,,,,
173,07/08/2023 11:00:00,4.72,1094.40,,,,
174,07/08/2023 12:00:00,6.09,1033.60,,,,
175,07/08/2023 13:00:00,6.73,1043.20,,,,
176,07/08/2023 14:00:00,6.99,1784.32,,,,
177,07/08/2023 15:00:00,6.78,1595.52,,,,
178,07/08/2023 16:00:00,6.43,868.48,,,,
179,07/08/2023 17:00:00,5.27,874.24,,,,
180,07/08/2023 18:00:00,5.15,984.64,,,,
181,07/08/2023 19:00:00,4.67,735.36,,,,
182,07/08/2023 20:00:00,4.03,321.60,,,,
183,07/08/2023 21:00:00,3.73,132.72,,,,
184,07/08/2023 22:00:00,3.43,84.52,,,,
185,07/08/2023 23:00:00,3.34,46.54,,,,
186,07/09/2023 00:00:00,3.21,47.84,,,,
187,07/09/2023 01:00:00,3.17,47.40,,,,
188,07/09/2023 02:00:00,3.09,57.32,,,,
189,07/09/2023 03:00:00,3.09,99.08,,,,
190,07/09/2023 04:00:00,3.09,183.60,,,,
191,07/09/2023 05:00:00,3.21,337.92,,,,
192,07/09/2023 06:00:00,3.34,496.64,,,,
193,07/09/2023 07:00:00,3.56,783.04,,,,
194,07/09/2023 08:00:00,3.94,1232.64,,,,
195,07/09/2023 09:00:00,4.29,1445.12,,,,
196,07/09/2023 10:00:00,4.84,1857.92,,,,
197,07/09/2023 11:00:00,5.40,1428.48,,,,
198,07/09/2023 12:00:00,6.22,1070.40,,,,
199,07/09/2023 13:00:00,6.65,1110.72,,,,
200,07/09/2023 14:00:00,6.86,1057.60,,,,
201,07/09/2023 15:00:00,6.73,652.32,,,,
202,07/09/2023 16:00:00,6.09,900.80,,,,
203,07/09/2023 17:00:00,5.49,786.88,,,,
204,07/09/2023 18:00:00,5.19,653.12,,,,
205,07/09/2023 19:00:00,4.67,607.68,,,,
206,07/09/2023 20:00:00,4.12,607.20,,,,
207,07/09/2023 21:00:00,3.64,435.36,,,,
208,07/09/2023 22:00:00,3.26,298.88,,,,
209,07/09/2023 23:00:00,3.00,218.08,,,,
210,07/10/2023 00:00:00,2.83,189.60,,,,
211,07/10/2023 01:00:00,2.74,242.96,,,,
212,07/10/2023 02:00:00,2.66,362.72,,,,
213,07/10/2023 03:00:00,2.83,1642.24,,,,
214,07/10/2023 04:00:00,3.13,3694.08,,,,
215,07/10/2023 05:00:00,3.60,4820.48,,,,
216,07/10/2023 06:00:00,4.16,3603.20,,,,
217,07/10/2023 07:00:00,4.76,1182.08,,,,
218,07/10/2023 08:00:00,5.53,1272.00,,,,
219,07/10/2023 09:00:00,6.26,1172.48,,,,
220,07/10/2023 10:00:00,6.65,1269.44,,,,
221,07/10/2023 11:00:00,6.82,1144.32,,,,
222,07/10/2023 12:00:00,7.38,1326.72,,,,
223,07/10/2023 13:00:00,7.46,1021.76,,,,
224,07/10/2023 14:00:00,7.59,972.80,,,,
225,07/10/2023 15:00:00,7.55,897.28,,,,
226,07/10/2023 16:00:00,7.29,928.32,,,,
227,07/10/2023 17:00:00,6.95,885.44,,,,
228,07/10/2023 18:00:00,6.39,615.36,,,,
229,07/10/2023 19:00:00,5.40,687.04,,,,
230,07/10/2023 20:00:00,4.89,658.56,,,,
231,07/10/2023 21:00:00,4.37,374.88,,,,
232,07/10/2023 22:00:00,3.73,282.00,,,,
233,07/10/2023 23:00:00,3.43,183.60,,,,
234,07/11/2023 00:00:00,3.26,169.04,,,,
235,07/11/2023 01:00:00,3.26,287.12,,,,
236,07/11/2023 02:00:00,3.17,348.16,,,,
237,07/11/2023 03:00:00,3.21,1368.32,,,,
238,07/11/2023 04:00:00,3.52,2968.32,,,,
239,07/11/2023 05:00:00,3.99,4508.16,,,,
240,07/11/2023 06:00:00,4.46,4497.92,,,,
241,07/11/2023 07:00:00,5.10,1235.20,,,,
242,07/11/2023 08:00:00,5.92,1304.64,,,,
243,07/11/2023 09:00:00,6.82,1199.04,,,,
244,07/11/2023 10:00:00,7.29,1332.48,,,,
245,07/11/2023 11:00:00,7.85,1445.76,,,,
246,07/11/2023 12:00:00,8.15,1236.80,,,,
247,07/11/2023 13:00:00,8.36,1183.68,,,,
248,07/11/2023 14:00:00,8.41,1106.56,,,,
249,07/11/2023 15:00:00,8.19,969.28,,,,
250,07/11/2023 16:00:00,7.81,894.72,,,,
251,07/11/2023 17:00:00,7.25,744.64,,,,
252,07/11/2023 18:00:00,6.52,735.36,,,,
253,07/11/2023 19:00:00,5.87,798.40,,,,
254,07/11/2023 20:00:00,5.32,692.48,,,,
255,07/11/2023 21:00:00,4.59,412.16,,,,
256,07/11/2023 22:00:00,3.99,325.68,,,,
257,07/11/2023 23:00:00,3.69,246.64,,,,
258,07/12/2023 00:00:00,3.47,219.84,,,,
259,07/12/2023 01:00:00,3.34,283.68,,,,
260,07/12/2023 02:00:00,3.39,410.08,,,,
261,07/12/2023 03:00:00,3.86,958.08,,,,
262,07/12/2023 04:00:00,4.29,2862.08,,,,
263,07/12/2023 05:00:00,4.80,2581.76,,,,
264,07/12/2023 06:00:00,5.23,6274.56,,,,
265,07/12/2023 07:00:00,6.00,1413.76,,,,
266,07/12/2023 08:00:00,6.73,1306.24,,,,
267,07/12/2023 09:00:00,7.38,1141.76,,,,
268,07/12/2023 10:00:00,7.93,1042.24,,,,
269,07/12/2023 11:00:00,8.45,1067.20,,,,
270,07/12/2023 12:00:00,8.71,1043.84,,,,
271,07/12/2023 13:00:00,8.71,1067.84,,,,
272,07/12/2023 14:00:00,8.62,969.28,,,,
273,07/12/2023 15:00:00,8.45,941.12,,,,
274,07/12/2023 16:00:00,8.32,784.32,,,,
275,07/12/2023 17:00:00,7.76,831.68,,,,
276,07/12/2023 18:00:00,7.20,744.64,,,,
277,07/12/2023 19:00:00,6.56,678.40,,,,
278,07/12/2023 20:00:00,5.62,674.88,,,,
279,07/12/2023 21:00:00,4.93,525.44,,,,
280,07/12/2023 22:00:00,4.46,208.72,,,,
281,07/12/2023 23:00:00,4.03,220.72,,,,
282,07/13/2023 00:00:00,3.77,172.48,,,,
283,07/13/2023 01:00:00,3.69,122.44,,,,
284,07/13/2023 02:00:00,3.56,256.08,,,,
285,07/13/2023 03:00:00,3.64,1438.08,,,,
286,07/13/2023 04:00:00,3.86,1103.04,,,,
287,07/13/2023 05:00:00,3.99,3882.24,,,,
288,07/13/2023 06:00:00,4.67,1436.16,,,,
289,07/13/2023 07:00:00,5.32,1511.04,,,,
290,07/13/2023 08:00:00,6.05,1776.64,,,,
291,07/13/2023 09:00:00,6.78,1430.40,,,,
292,07/13/2023 10:00:00,7.72,1846.40,,,,
293,07/13/2023 11:00:00,7.85,1450.88,,,,
294,07/13/2023 12:00:00,7.93,1634.56,,,,
295,07/13/2023 13:00:00,8.02,1528.32,,,,
296,07/13/2023 14:00:00,7.72,1179.20,,,,
297,07/13/2023 15:00:00,7.16,985.60,,,,
298,07/13/2023 16:00:00,6.56,1220.48,,,,
299,07/13/2023 17:00:00,6.13,880.32,,,,
300,07/13/2023 18:00:00,5.75,908.48,,,,
301,07/13/2023 19:00:00,5.32,349.28,,,,
302,07/13/2023 20:00:00,4.72,235.44,,,,
303,07/13/2023 21:00:00,4.37,61.66,,,,
304,07/13/2023 22:00:00,4.07,58.60,,,,
305,07/13/2023 23:00:00,3.90,60.74,,,,
306,07/14/2023 00:00:00,3.56,94.80,,,,
307,07/14/2023 01:00:00,3.43,69.86,,,,
308,07/14/2023 02:00:00,3.39,78.42,,,,
309,07/14/2023 03:00:00,3.43,156.08,,,,
310,07/14/2023 04:00:00,3.56,813.44,,,,
311,07/14/2023 05:00:00,4.03,3575.04,,,,
312,07/14/2023 06:00:00,4.59,4765.44,,,,
313,07/14/2023 07:00:00,5.36,1466.24,,,,
314,07/14/2023 08:00:00,6.13,1212.80,,,,
315,07/14/2023 09:00:00,6.69,1116.80,,,,
316,07/14/2023 10:00:00,7.25,1109.76,,,,
317,07/14/2023 11:00:00,7.81,1137.28,,,,
318,07/14/2023 12:00:00,8.15,1227.20,,,,
319,07/14/2023 13:00:00,7.85,1804.80,,,,
320,07/14/2023 14:00:00,7.55,1320.32,,,,
321,07/14/2023 15:00:00,7.33,1606.40,,,,
322,07/14/2023 16:00:00,6.99,974.40,,,,
323,07/14/2023 17:00:00,6.60,958.08,,,,
324,07/14/2023 18:00:00,6.39,734.40,,,,
325,07/14/2023 19:00:00,6.05,512.16,,,,
326,07/14/2023 20:00:00,5.32,353.44,,,,
327,07/14/2023 21:00:00,4.80,101.76,,,,
328,07/14/2023 22:00:00,4.46,99.96,,,,
329,07/14/2023 23:00:00,4.20,66.80,,,,
330,07/15/2023 00:00:00,4.16,62.94,,,,
331,07/15/2023 01:00:00,3.86,142.28,,,,
332,07/15/2023 02:00:00,3.56,307.68,,,,
333,07/15/2023 03:00:00,3.64,1061.12,,,,
334,07/15/2023 04:00:00,3.90,2750.72,,,,
335,07/15/2023 05:00:00,4.42,650.08,,,,
336,07/15/2023 06:00:00,5.15,1374.72,,,,
337,07/15/2023 07:00:00,6.26,1481.60,,,,
338,07/15/2023 08:00:00,6.86,1543.68,,,,
339,07/15/2023 09:00:00,6.82,547.68,,,,
340,07/15/2023 10:00:00,5.83,312.16,,,,
341,07/15/2023 11:00:00,5.36,499.20,,,,
342,07/15/2023 12:00:00,5.23,451.68,,,,
343,07/15/2023 13:00:00,5.06,540.00,,,,
344,07/15/2023 14:00:00,4.97,593.12,,,,
345,07/15/2023 15:00:00,5.10,443.04,,,,
346,07/15/2023 16:00:00,4.76,407.04,,,,
347,07/15/2023 17:00:00,4.63,368.96,,,,
348,07/15/2023 18:00:00,4.50,197.52,,,,
349,07/15/2023 19:00:00,4.33,90.52,,,,
350,07/15/2023 20:00:00,4.16,113.76,,,,
351,07/15/2023 21:00:00,4.03,90.52,,,,
352,07/15/2023 22:00:00,4.42,52.12,,,,
353,07/15/2023 23:00:00,4.63,16.15,,,,
354,07/16/2023 00:00:00,4.67,10.31,,,,
355,07/16/2023 01:00:00,4.54,11.59,,,,
356,07/16/2023 02:00:00,4.46,38.35,,,,
357,07/16/2023 03:00:00,4.42,47.84,,,,
358,07/16/2023 04:00:00,4.24,32.30,,,,
359,07/16/2023 05:00:00,4.37,115.48,,,,
360,07/16/2023 06:00:00,4.54,153.52,,,,
361,07/16/2023 07:00:00,4.54,413.92,,,,
362,07/16/2023 08:00:00,4.63,408.00,,,,
363,07/16/2023 09:00:00,4.76,707.84,,,,
364,07/16/2023 10:00:00,5.06,949.76,,,,
365,07/16/2023 11:00:00,5.23,659.52,,,,
366,07/16/2023 12:00:00,5.75,1400.32,,,,
367,07/16/2023 13:00:00,5.92,1136.64,,,,
368,07/16/2023 14:00:00,6.56,926.40,,,,
369,07/16/2023 15:00:00,7.76,843.84,,,,
370,07/16/2023 16:00:00,7.76,1036.16,,,,
371,07/16/2023 17:00:00,7.42,813.76,,,,
372,07/16/2023 18:00:00,6.82,371.36,,,,
373,07/16/2023 19:00:00,6.09,416.16,,,,
374,07/16/2023 20:00:00,5.23,332.80,,,,
375,07/16/2023 21:00:00,4.59,193.92,,,,
376,07/16/2023 22:00:00,4.33,170.56,,,,
377,07/16/2023 23:00:00,3.99,119.04,,,,
378,07/17/2023 00:00:00,3.77,65.52,,,,
379,07/17/2023 01:00:00,3.77,99.20,,,,
380,07/17/2023 02:00:00,3.73,148.48,,,,
381,07/17/2023 03:00:00,3.69,75.00,,,,
382,07/17/2023 04:00:00,3.60,119.88,,,,
383,07/17/2023 05:00:00,3.56,193.28,,,,
384,07/17/2023 06:00:00,3.73,366.40,,,,
385,07/17/2023 07:00:00,3.90,444.00,,,,
386,07/17/2023 08:00:00,4.63,1918.08,,,,
387,07/17/2023 09:00:00,5.40,722.88,,,,
388,07/17/2023 10:00:00,6.73,1151.04,,,,
389,07/17/2023 11:00:00,7.72,1350.40,,,,
390,07/17/2023 12:00:00,8.02,752.32,,,,
391,07/17/2023 13:00:00,8.06,1107.20,,,,
392,07/17/2023 14:00:00,7.55,1140.80,,,,
393,07/17/2023 15:00:00,7.33,1121.92,,,,
394,07/17/2023 16:00:00,7.42,1008.64,,,,
395,07/17/2023 17:00:00,7.38,657.60,,,,
396,07/17/2023 18:00:00,6.43,436.16,,,,
397,07/17/2023 19:00:00,5.96,316.48,,,,
398,07/17/2023 20:00:00,5.53,370.72,,,,
399,07/17/2023 21:00:00,4.93,200.08,,,,
400,07/17/2023 22:00:00,4.42,151.72,,,,
401,07/17/2023 23:00:00,4.12,132.00,,,,
402,07/18/2023 00:00:00,3.82,75.86,,,,
403,07/18/2023 01:00:00,3.64,145.72,,,,
404,07/18/2023 02:00:00,3.73,322.48,,,,
405,07/18/2023 03:00:00,3.82,242.32,,,,
406,07/18/2023 04:00:00,4.07,708.80,,,,
407,07/18/2023 05:00:00,4.42,227.52,,,,
408,07/18/2023 06:00:00,5.06,4104.96,,,,
409,07/18/2023 07:00:00,5.70,1495.68,,,,
410,07/18/2023 08:00:00,6.43,1211.84,,,,
411,07/18/2023 09:00:00,7.33,1329.28,,,,
412,07/18/2023 10:00:00,8.11,999.36,,,,
413,07/18/2023 11:00:00,8.36,987.20,,,,
414,07/18/2023 12:00:00,8.32,1054.08,,,,
415,07/18/2023 13:00:00,8.19,1279.68,,,,
416,07/18/2023 14:00:00,7.59,308.80,,,,
417,07/18/2023 15:00:00,6.30,427.68,,,,
418,07/18/2023 16:00:00,6.39,645.76,,,,
419,07/18/2023 17:00:00,6.30,574.24,,,,
420,07/18/2023 18:00:00,5.83,482.08,,,,
421,07/18/2023 19:00:00,5.57,306.16,,,,
422,07/18/2023 20:00:00,5.32,295.92,,,,
423,07/18/2023 21:00:00,5.02,167.36,,,,
424,07/18/2023 22:00:00,4.59,100.04,,,,
425,07/18/2023 23:00:00,4.37,42.26,,,,
426,07/19/2023 00:00:00,4.50,31.87,,,,
427,07/19/2023 01:00:00,4.20,56.88,,,,
428,07/19/2023 02:00:00,4.03,115.60,,,,
429,07/19/2023 03:00:00,4.16,216.64,,,,
430,07/19/2023 04:00:00,4.50,364.00,,,,
431,07/19/2023 05:00:00,4.67,257.12,,,,
432,07/19/2023 06:00:00,5.02,289.04,,,,
433,07/19/2023 07:00:00,5.19,151.80,,,,
434,07/19/2023 08:00:00,5.15,495.84,,,,
435,07/19/2023 09:00:00,5.49,844.16,,,,
436,07/19/2023 10:00:00,5.79,513.44,,,,
437,07/19/2023 11:00:00,5.66,224.32,,,,
438,07/19/2023 12:00:00,5.32,275.12,,,,
439,07/19/2023 13:00:00,5.27,391.68,,,,
440,07/19/2023 14:00:00,5.49,500.16,,,,
441,07/19/2023 15:00:00,5.45,212.08,,,,
442,07/19/2023 16:00:00,5.10,347.52,,,,
443,07/19/2023 17:00:00,4.93,175.04,,,,
444,07/19/2023 18:00:00,4.67,94.92,,,,
445,07/19/2023 19:00:00,4.46,59.46,,,,
446,07/19/2023 20:00:00,4.20,49.60,,,,
447,07/19/2023 21:00:00,4.16,51.32,,,,
448,07/19/2023 22:00:00,4.12,29.35,,,,
449,07/19/2023 23:00:00,3.99,9.26,,,,
450,07/20/2023 00:00:00,3.94,8.17,,,,
451,07/20/2023 01:00:00,3.82,9.69,,,,
452,07/20/2023 02:00:00,3.77,11.41,,,,
453,07/20/2023 03:00:00,3.69,15.08,,,,
454,07/20/2023 04:00:00,3.69,31.44,,,,
455,07/20/2023 05:00:00,3.69,38.78,,,,
456,07/20/2023 06:00:00,3.73,41.78,,,,
457,07/20/2023 07:00:00,3.77,100.92,,,,
458,07/20/2023 08:00:00,3.77,150.96,,,,
459,07/20/2023 09:00:00,3.90,276.00,,,,
460,07/20/2023 10:00:00,3.99,201.84,,,,
461,07/20/2023 11:00:00,4.03,218.32,,,,
462,07/20/2023 12:00:00,4.20,232.08,,,,
463,07/20/2023 13:00:00,4.33,479.52,,,,
464,07/20/2023 14:00:00,4.59,286.48,,,,
465,07/20/2023 15:00:00,4.50,151.80,,,,
466,07/20/2023 16:00:00,4.24,156.96,,,,
467,07/20/2023 17:00:00,4.12,124.16,,,,
468,07/20/2023 18:00:00,3.99,91.48,,,,
469,07/20/2023 19:00:00,3.90,56.46,,,,
470,07/20/2023 20:00:00,3.77,35.35,,,,
471,07/20/2023 21:00:00,3.69,34.02,,,,
472,07/20/2023 22:00:00,3.64,21.34,,,,
473,07/20/2023 23:00:00,3.60,8.38,,,,
474,07/21/2023 00:00:00,3.52,10.12,,,,
475,07/21/2023 01:00:00,3.47,12.50,,,,
476,07/21/2023 02:00:00,3.47,20.92,,,,
477,07/21/2023 03:00:00,3.52,40.50,,,,
478,07/21/2023 04:00:00,3.56,62.56,,,,
479,07/21/2023 05:00:00,3.60,75.00,,,,
480,07/21/2023 06:00:00,3.69,126.00,,,,
481,07/21/2023 07:00:00,3.94,482.08,,,,
482,07/21/2023 08:00:00,4.29,652.32,,,,
483,07/21/2023 09:00:00,4.76,408.80,,,,
484,07/21/2023 10:00:00,4.93,629.92,,,,
485,07/21/2023 11:00:00,5.15,590.08,,,,
486,07/21/2023 12:00:00,5.32,636.00,,,,
487,07/21/2023 13:00:00,5.36,456.32,,,,
488,07/21/2023 14:00:00,5.15,423.84,,,,
489,07/21/2023 15:00:00,5.10,395.04,,,,
490,07/21/2023 16:00:00,5.02,318.16,,,,
491,07/21/2023 17:00:00,4.93,383.04,,,,
492,07/21/2023 18:00:00,4.72,213.84,,,,
493,07/21/2023 19:00:00,4.42,257.12,,,,
494,07/21/2023 20:00:00,4.20,117.32,,,,
495,07/21/2023 21:00:00,4.07,33.64,,,,
496,07/21/2023 22:00:00,3.86,14.43,,,,
497,07/21/2023 23:00:00,3.73,23.68,,,,
498,07/22/2023 00:00:00,3.60,13.15,,,,
499,07/22/2023 01:00:00,3.52,31.02,,,,
500,07/22/2023 02:00:00,3.52,42.68,,,,
501,07/22/2023 03:00:00,3.52,164.72,,,,
502,07/22/2023 04:00:00,3.56,271.92,,,,
503,07/22/2023 05:00:00,4.03,1210.24,,,,
504,07/22/2023 06:00:00,4.16,206.32,,,,
505,07/22/2023 07:00:00,4.37,222.64,,,,
506,07/22/2023 08:00:00,4.59,352.80,,,,
507,07/22/2023 09:00:00,4.72,348.64,,,,
508,07/22/2023 10:00:00,4.93,386.56,,,,
509,07/22/2023 11:00:00,5.15,440.96,,,,
510,07/22/2023 12:00:00,5.49,493.60,,,,
511,07/22/2023 13:00:00,5.40,310.72,,,,
512,07/22/2023 14:00:00,5.23,355.68,,,,
513,07/22/2023 15:00:00,5.15,318.40,,,,
